Area,Bedrooms,Bathrooms,Parking,Age,LocationScore,MetroDistance,SchoolDistance,HospitalDistance,CrimeRate,PopulationDensity,City,Locality,PropertyType,Furnishing,Price
2811,5,2.0,0,29,2.28303372138656,6.9755608214684095,5.5726685797500215,4.577209537147394,1.733676401602684,5331,Chicago,Westside,Penthouse,Semi-Furnished,571400.0
2165,3,1.0,1,67,4.255608042197607,1.0549240819597931,2.904265590461206,11.213167351306335,0.6335229368393775,2764,New York,Westside,Apartment,Semi-Furnished,598400.0
2952,5,2.5,1,57,7.113125247835371,0.12085205523456402,3.431400182842568,8.841342693652033,2.0692067329057755,7024,Los Angeles,Waterfront,Single-Family,Fully Furnished,2392300.0
1686,3,1.0,0,54,3.594875756624198,4.316029885660463,4.590150572668144,7.334163822342324,0.35959802996832946,5200,Miami,Downtown,Single-Family,Semi-Furnished,627900.0
3227,5,2.0,3,13,8.619131249755315,6.767088042598124,2.4932722578533304,6.92932329404937,0.7750216711097293,4140,Miami,Uptown,Single-Family,Semi-Furnished,1907200.0
3939,6,1.5,2,76,7.412607256669314,0.520451663730496,1.8308603444466458,5.07813236364459,0.9556730648839482,5071,New York,Eastside,Single-Family,Unfurnished,1576500.0
1809,4,1.5,1,76,5.771032487582345,1.705723308012864,1.2950598141334433,7.229816820693242,0.2732279935417373,1016,Houston,Downtown,Townhouse,Semi-Furnished,651100.0
1743,3,1.0,1,76,9.324990248534279,0.6049776441075849,2.9503578683833793,9.37414077097729,0.10819665910612458,5246,New York,Eastside,Single-Family,Fully Furnished,1216400.0
3262,5,2.0,1,36,5.134406167397294,0.3935728799771205,0.577074670216845,1.966683278098226,0.5720393128806185,7473,New York,Suburbs,Apartment,Unfurnished,629600.0
3363,6,2.0,2,43,3.880587284512682,3.6561105718569937,4.751163708334112,11.653052355953434,1.180831261390841,5130,Los Angeles,Waterfront,Penthouse,Unfurnished,2097500.0
1681,3,1.0,2,5,7.291223940213607,11.99673357360997,1.572093054780691,3.2526959945232066,1.5862585597827685,4872,Chicago,Uptown,Penthouse,Fully Furnished,1066400.0
1763,3,1.0,1,25,6.586361499761188,3.968013808677801,3.143679380174334,5.649040836529812,0.8307858762486217,3865,Houston,Suburbs,Apartment,Semi-Furnished,288500.0
1874,4,1.5,2,13,4.681983207449801,14.65598741287868,2.299937960107306,0.7612296834494928,1.04055384144778,6665,New York,Westside,Condo,Unfurnished,580300.0
1024,2,1.5,1,7,4.749316490591817,1.9945093432829872,5.117041737465645,6.828978114022582,1.1752413611170975,6962,Los Angeles,Eastside,Condo,Unfurnished,335500.0
1365,2,1.0,1,23,5.185682469072814,7.985273448983435,6.832696159441557,4.891468743508674,1.0758857191075188,3636,Houston,Westside,Condo,Semi-Furnished,230100.0
1296,2,1.0,2,38,4.329108539834954,0.8033168952082486,5.139748135309091,3.372192531139481,0.14200769203718516,5217,Miami,Westside,Condo,Fully Furnished,423000.0
1485,3,1.0,1,48,7.68193125088738,0.4390918049971933,4.431538443652472,11.833528918497091,0.778793413639274,4964,Miami,Downtown,Townhouse,Semi-Furnished,857200.0
2072,4,2.0,1,62,7.210867240409643,4.243429590024792,5.418853166711929,5.423623140731156,0.34285881120571937,5303,Los Angeles,Suburbs,Townhouse,Fully Furnished,741400.0
2287,4,1.5,1,25,5.526221220371141,1.6249569271221425,0.43392697452955875,5.2644081813298165,1.1445048397864426,2954,Houston,Uptown,Penthouse,Semi-Furnished,960900.0
3340,5,1.5,1,9,5.182837406233897,1.3379368293488185,1.1581883555045343,5.8256875415312255,2.1286990418230474,6785,Chicago,Suburbs,Penthouse,Unfurnished,1052500.0
1301,3,1.0,1,76,4.920410154877641,3.8939274945786795,0.9404324405741451,1.835768459260855,1.2994173272802265,5630,Los Angeles,Uptown,Townhouse,Semi-Furnished,565700.0
2887,4,1.5,2,57,4.267746571138028,1.4199191871144348,0.9659378928405153,5.020605262871869,0.376199697488789,6904,Chicago,Waterfront,Townhouse,Semi-Furnished,1004100.0
1928,3,1.0,1,13,2.685573305256475,2.974779763548466,2.2317729785330744,4.368648979713956,0.34933045746255587,2269,New York,Waterfront,Penthouse,Unfurnished,1951400.0
2060,4,1.0,2,72,4.145637484180004,1.2456388949320722,4.350007630989,5.848931275769376,0.05654988865378398,2386,Chicago,Uptown,Apartment,Unfurnished,409100.0
2639,4,1.0,1,70,4.56961078954452,5.3597432832301495,1.0945163135226275,10.351143418674743,0.8336844910086838,8618,Los Angeles,Suburbs,Townhouse,Fully Furnished,563100.0
1201,2,1.0,1,38,6.381472050122746,1.310858670814393,7.493906681277236,2.7170320374297283,0.8507277011525071,6794,Houston,Uptown,Apartment,Fully Furnished,345900.0
2405,3,1.5,3,30,8.190308072624397,2.6799684834748643,6.86320306070444,7.48900224577566,0.40463817841914385,2869,Chicago,Uptown,Single-Family,Semi-Furnished,872900.0
2233,4,1.5,1,49,5.165617158672253,0.1,7.77882595989726,0.9328265321471736,2.1675289142580114,6236,New York,Westside,Apartment,Semi-Furnished,607300.0
2493,4,1.5,0,15,9.558055246816735,5.491233038906984,0.5315003516902266,4.143113774150241,0.7328299959574684,3568,Houston,Uptown,Apartment,Unfurnished,640200.0
2331,5,2.5,1,71,8.618799707529298,3.3896565593143535,6.840939087296667,5.935562619565963,1.6602754837610374,1102,Miami,Westside,Townhouse,Unfurnished,812000.0
4064,6,3.0,1,50,9.87841478306996,0.7472033213919751,6.469125788443618,1.354210234171899,1.532769950860395,300,Miami,Eastside,Single-Family,Semi-Furnished,1540600.0
1589,2,1.0,0,14,9.009624328331853,0.8489155943941308,7.236425743899192,6.7556312481702605,1.3923189861627105,4456,Houston,Westside,Condo,Semi-Furnished,550000.0
1675,3,1.0,2,37,6.9338075944750335,1.0656785607541548,4.317964507746508,4.068744642328921,3.580029144495853,7621,Los Angeles,Uptown,Apartment,Semi-Furnished,572000.0
1601,3,1.0,3,78,6.787834302533751,3.0074549842688882,6.345534752050252,11.917315156311597,0.024026575827293943,7542,Chicago,Eastside,Single-Family,Fully Furnished,498100.0
1655,3,1.5,1,70,3.0362090140337363,2.781706186477173,0.6000376588726888,7.756149275135221,0.10569374728757283,7020,Chicago,Downtown,Single-Family,Semi-Furnished,477000.0
1590,3,1.0,2,71,7.779193991132542,1.1200614872353198,0.7918467579751127,3.3080147541807494,1.9209603447469608,6160,Houston,Suburbs,Townhouse,Unfurnished,338700.0
3051,5,1.5,2,20,6.801654860741371,4.1453081820673106,1.1245514794067883,1.6807423226466587,0.6543332592034103,5134,Chicago,Uptown,Single-Family,Semi-Furnished,1177200.0
3236,5,1.5,2,15,6.055456827167878,7.69508603753684,7.335353133726022,0.968277462772704,6.460088825757204,6803,Miami,Waterfront,Condo,Unfurnished,1088100.0
1643,2,1.0,0,66,7.546294980458309,0.1557173512431582,0.6771209252299012,1.5438925403149335,0.36580924357100536,478,Houston,Uptown,Townhouse,Unfurnished,486900.0
1434,1,1.0,0,64,5.55238274270395,1.8896690248473138,0.9811663082530653,8.320684560832735,0.30394382133103737,6479,Chicago,Uptown,Apartment,Fully Furnished,348300.0
2477,4,1.0,0,12,6.1908772992662895,3.150772951669701,7.4572011405103105,10.33241117393491,1.330905725753879,2257,New York,Waterfront,Townhouse,Unfurnished,1601600.0
1658,3,1.5,0,63,5.186818438426051,3.090293760207911,1.0376621382917697,2.3024308191773954,0.49155924242619087,2674,Los Angeles,Westside,Apartment,Fully Furnished,508600.0
2606,4,1.5,1,60,7.738967146965519,0.1,6.984099130057916,5.124546215856676,0.6243940052098484,5891,New York,Westside,Townhouse,Semi-Furnished,1273300.0
2262,5,2.0,1,31,9.012887764383105,0.827536952923582,6.356312146885833,4.573706446752753,3.807923058663901,6357,New York,Downtown,Single-Family,Unfurnished,1524000.0
887,2,1.0,1,11,8.72675951306082,0.223387075008792,0.5141995105508033,7.911958048662836,0.03988972925596142,3280,Chicago,Uptown,Condo,Semi-Furnished,444200.0
3338,5,2.0,0,40,8.28820217639575,2.9454815389810927,0.370409695739114,2.6007956398221994,1.1365586965842502,5792,Houston,Uptown,Townhouse,Semi-Furnished,875000.0
3536,5,1.5,1,65,2.1103016363564073,3.6285772886231857,4.368229391406027,11.463172070146381,0.6117255205506802,5625,Miami,Suburbs,Penthouse,Unfurnished,601300.0
1609,3,1.0,1,7,9.295043711019675,0.6091627007843555,7.977968149380785,8.878398391742548,0.6369534876234464,3878,Houston,Eastside,Single-Family,Semi-Furnished,621200.0
1789,3,1.5,2,58,4.199005765787152,1.4174366635913425,7.0548752487720945,11.483326607173419,0.4271471177648525,4807,Chicago,Westside,Townhouse,Unfurnished,394100.0
2328,4,1.5,0,24,9.103791543707008,1.4006464120446473,2.61819838029602,3.6897463169637144,0.2172787154755044,8661,Chicago,Uptown,Single-Family,Unfurnished,1043000.0
2367,4,1.0,2,4,3.575744824715012,5.9979530547706945,3.213212026100147,7.25872983537339,0.05263527561216134,3936,Miami,Suburbs,Penthouse,Semi-Furnished,837900.0
2626,4,1.0,3,44,5.517166011397898,0.7577149687846024,3.2256667706571887,8.92108127676886,6.596686105471925,4005,New York,Downtown,Single-Family,Unfurnished,1030500.0
3708,6,2.5,2,1,7.99519035461531,2.78168904800751,5.926594764059115,8.675996561828939,1.619830178570052,4800,New York,Suburbs,Single-Family,Fully Furnished,1968400.0
1958,3,1.5,2,41,7.12223156221738,5.346462772612008,2.8608354707665917,0.7454801434261804,2.2522568838860657,4134,Houston,Westside,Townhouse,Fully Furnished,374000.0
1461,3,1.0,2,37,5.327375504235439,6.193175438865987,1.3528170787270335,11.980325380133678,0.1008168132611913,6081,Los Angeles,Westside,Single-Family,Semi-Furnished,649700.0
996,2,1.0,1,2,7.428990853922227,3.8440871596042068,6.027437786951693,11.172689686841029,0.02242288349948109,7438,Chicago,Downtown,Townhouse,Unfurnished,566900.0
1515,2,1.0,3,45,6.391596080373116,1.246001861229522,3.772521822311816,1.8771489346350232,1.3755190661051913,4006,Miami,Eastside,Condo,Semi-Furnished,416500.0
2073,4,2.0,2,21,4.205890453084258,6.061540504812116,0.7988740447544425,6.75101790439446,1.9301155368291862,2786,Houston,Uptown,Penthouse,Semi-Furnished,776000.0
3535,5,1.0,2,32,7.170635563977118,4.744037959841974,6.362407694238074,4.117399236173285,0.753458696725992,8449,Miami,Suburbs,Apartment,Unfurnished,570800.0
1685,2,1.0,1,31,3.633976690756187,4.266436977405617,4.765427858811789,10.607281183129295,0.7359343909483296,4739,New York,Uptown,Penthouse,Semi-Furnished,862100.0
2279,4,2.0,1,16,7.551906274073324,0.24398369485091362,4.017080737096517,8.521475751763772,0.7279305934602349,1090,New York,Uptown,Single-Family,Unfurnished,1782700.0
2086,3,1.0,1,55,2.0248870209859424,0.15480047845671732,5.452076703748783,3.0704473024225196,0.24864955620579263,8224,Houston,Uptown,Townhouse,Unfurnished,301000.0
3050,5,1.5,1,2,6.390180110094158,4.16024671149384,4.141867925998857,0.8894031717238441,2.103108336532343,6752,Los Angeles,Waterfront,Apartment,Semi-Furnished,1729200.0
4121,6,2.0,2,69,5.208541020449128,10.138443523561717,5.2576771543102945,3.8550307300699025,0.36347566537407416,7702,New York,Downtown,Apartment,Fully Furnished,1273600.0
1675,4,1.0,0,48,4.4248301904155785,5.200998137862016,6.9664106538495085,0.9385786372901379,0.5882544449311385,7368,Miami,Uptown,Single-Family,Fully Furnished,590600.0
1708,3,1.0,1,54,6.1256637378771,6.232360868054636,4.9854120712667775,2.1250731994811662,1.6687309738502993,9789,Chicago,Downtown,Apartment,Fully Furnished,466900.0
2935,4,1.5,1,76,7.162493060287105,2.7559662116076264,5.3448838832633445,7.81558747855768,0.00015707442105286263,2426,Chicago,Eastside,Townhouse,Unfurnished,733800.0
2645,4,2.0,1,30,9.72249812970772,1.2713684707872297,4.9880773414812625,9.068478283357287,2.1803007800409993,2908,Los Angeles,Uptown,Single-Family,Semi-Furnished,1770400.0
3577,6,2.5,0,20,8.664515919104781,3.963354417010109,4.343202265539714,5.882194350066232,3.440359956127022,3515,Houston,Suburbs,Penthouse,Unfurnished,930800.0
2567,4,1.0,0,15,7.737199064670486,4.3564278701918555,1.541384805608678,7.403310512982479,0.07949586834791667,3458,Los Angeles,Suburbs,Single-Family,Semi-Furnished,1011200.0
1812,3,1.0,1,16,5.831735293433171,3.9376125427167348,2.8182856197591506,2.292677917059109,1.3433497296134989,4745,Miami,Downtown,Single-Family,Unfurnished,923700.0
2572,3,1.5,1,0,5.137152957314834,10.261961086773855,5.606249945393353,4.143144461126132,0.7875363474554283,3520,Los Angeles,Uptown,Apartment,Semi-Furnished,778700.0
2986,5,2.0,0,71,2.2602372366879777,1.6014870543144577,3.518713632273862,8.698164243694169,0.12256916320550997,2120,Chicago,Downtown,Condo,Fully Furnished,631400.0
2756,5,2.0,2,64,4.872775224472385,0.1416286475764024,3.3678062929059815,4.696247834978593,1.719645803041968,2751,New York,Downtown,Apartment,Fully Furnished,1347300.0
2505,5,2.0,2,65,8.787017109380933,8.367829137406634,6.122300416218352,4.5113290712595795,1.4213572037455071,3912,New York,Waterfront,Condo,Fully Furnished,2179200.0
2953,4,1.5,2,36,5.07219665581032,0.6123171349998121,0.24343711286455771,2.7309153257995247,1.5436027277670588,6788,Houston,Uptown,Single-Family,Fully Furnished,794800.0
3035,4,1.5,0,23,5.692679992497172,4.18275777782505,5.49615694591364,7.340486074750275,2.5189487817881897,3349,Miami,Waterfront,Single-Family,Semi-Furnished,1705800.0
3205,6,2.0,1,61,4.174675392199238,7.228127380502615,4.01596678182212,9.809693969220778,0.5072403394925034,6119,Houston,Uptown,Penthouse,Semi-Furnished,772600.0
2618,5,2.0,1,20,4.193062070506934,1.2994401946737764,3.1387481337215464,5.8986178289648095,1.6954705881670749,1857,Los Angeles,Westside,Apartment,Fully Furnished,851200.0
1966,3,1.0,3,36,2.494974087133987,6.210408481177983,2.856185570273999,1.8287014494175258,2.0398741866954935,300,Los Angeles,Westside,Penthouse,Semi-Furnished,534300.0
2217,4,1.0,2,34,6.910431404958406,1.4124394361278678,1.5484288634583223,10.14122546695867,0.27735426445252875,4233,Los Angeles,Waterfront,Townhouse,Unfurnished,1285400.0
3065,5,1.5,1,37,5.584555224362771,5.53396190730213,2.807166245439104,1.3210667029176337,4.7221674118959465,3279,Miami,Westside,Single-Family,Semi-Furnished,746800.0
1446,3,1.0,2,52,6.847686459926357,0.2533571828475379,3.253064082460908,5.924864791813807,0.6232300863068795,2736,New York,Waterfront,Penthouse,Semi-Furnished,2047300.0
2394,4,1.0,0,14,6.375095200230822,3.72720408931932,3.6121015715137124,3.5023893658083334,1.8761157016087664,2502,Chicago,Westside,Townhouse,Unfurnished,683200.0
1785,2,1.0,0,41,8.390756698377398,3.9568568942458957,5.443944981684715,11.267658797680973,2.1037583408504847,3084,Chicago,Waterfront,Condo,Fully Furnished,869800.0
2122,4,1.0,1,3,8.008095298491781,2.366504748704766,3.7378539514994387,8.981746776408205,1.0518625372672525,2525,Los Angeles,Westside,Apartment,Unfurnished,1005200.0
3122,6,2.5,0,38,8.171630825103035,4.066448506638056,6.411017572942135,7.0137033041310834,0.20668318855064433,2706,Los Angeles,Downtown,Townhouse,Fully Furnished,1839100.0
2252,3,1.0,0,78,5.9939120555334044,8.9821831345145,5.189956379551321,8.179187567927595,0.4837476479671228,1782,Los Angeles,Downtown,Apartment,Unfurnished,690700.0
2137,3,1.0,2,22,4.831050810831444,4.632996718990559,1.6788572200538967,6.626363522343641,0.40034332994264654,300,Miami,Downtown,Single-Family,Fully Furnished,1182400.0
1012,2,1.0,1,14,9.467492724263622,11.381345758982363,2.3619507476100052,2.197410870023214,1.096717032543902,300,Chicago,Uptown,Condo,Unfurnished,392500.0
2697,3,1.5,1,11,2.4341581897324316,2.0836098941655186,0.8181436542428064,8.65463481996019,0.45423188262733494,9422,Houston,Suburbs,Single-Family,Semi-Furnished,406800.0
2616,5,1.5,2,69,3.2209704628018425,2.629873540615784,7.576629688401914,6.165750451099151,1.1870349126485635,4373,New York,Waterfront,Townhouse,Unfurnished,1095000.0
3830,6,2.0,1,53,5.356792737413118,1.0715956731717957,7.11509375358828,7.794556620211441,0.5099516926728069,7549,Houston,Suburbs,Condo,Unfurnished,421000.0
1853,4,1.5,1,37,6.911661220544089,14.842250145143863,0.8614105585173095,1.0198191357386048,0.00146942001211203,4144,New York,Downtown,Townhouse,Fully Furnished,1119300.0
2275,4,1.5,0,27,2.065602998453773,0.19850269337440615,4.6777929236101885,2.133400114477411,0.6770831106242975,4211,Miami,Waterfront,Apartment,Fully Furnished,684100.0
2299,5,1.5,0,78,7.754582554489136,1.5544683879255126,7.691134187114384,7.277760473217889,1.4003493460251533,5113,New York,Waterfront,Single-Family,Semi-Furnished,2123200.0
3361,6,2.5,0,18,6.469812342319318,1.2368670256579115,6.0277137615800145,5.783432385453918,2.228819223364634,5780,Miami,Uptown,Apartment,Unfurnished,954000.0
2023,3,1.0,0,68,5.877622069415402,1.7100793756084505,4.036135112971246,3.1090471929670214,0.04316175703899518,2006,Chicago,Suburbs,Condo,Semi-Furnished,366400.0
2323,4,1.5,1,63,5.387960310622946,8.74160424236078,2.0806033134717516,3.26875058613588,0.4482419379114122,3740,New York,Eastside,Penthouse,Fully Furnished,1253500.0
2586,5,2.0,1,3,6.155896253924996,1.606240348841075,2.3764891856341057,7.764070594393339,6.346496438194366,5109,Los Angeles,Suburbs,Apartment,Unfurnished,589200.0
2249,3,1.0,2,9,3.294285875853981,8.710216962894492,5.942656046436613,1.1781208096843505,0.4553420019324069,632,Los Angeles,Westside,Condo,Semi-Furnished,635700.0
1742,3,1.0,2,11,2.86969391421586,1.9267516341624957,6.288487131302004,5.493970958571092,2.2522053791320165,7094,Miami,Waterfront,Condo,Semi-Furnished,647800.0
2255,3,1.0,2,68,4.317099830014707,6.752998390965602,4.323807929941174,6.515690304356008,1.0681085616972092,6625,Chicago,Downtown,Townhouse,Fully Furnished,679500.0
2958,6,3.0,1,6,7.676038335882597,2.5816765681784726,1.1433998718302973,4.043639931536841,0.19546029674933935,300,Miami,Westside,Apartment,Unfurnished,1039400.0
1278,2,1.0,0,43,6.706303070683971,1.3055918701573257,7.484173314287438,9.936323027661867,1.546711402933726,2741,Houston,Eastside,Single-Family,Fully Furnished,315700.0
2206,4,2.0,2,22,5.840984140952101,2.0882943035142247,6.789149329620532,1.1528501995416998,5.087205615060034,4709,Houston,Westside,Apartment,Fully Furnished,376000.0
1539,3,1.0,1,1,6.572167727167683,1.933083014398763,1.2962024764138982,10.456502030339935,3.26828342873337,6183,Houston,Waterfront,Townhouse,Unfurnished,607300.0
3056,4,1.5,0,36,6.4740641043147455,1.053461385234769,0.6424751523050474,8.817524418209365,1.7581918570520099,7552,Los Angeles,Westside,Condo,Unfurnished,943200.0
881,1,1.0,2,68,4.456335403919403,1.196935625760198,4.379767925447922,5.631925357731764,1.076615617496529,3225,Houston,Waterfront,Single-Family,Fully Furnished,403800.0
1652,3,1.0,1,19,2.7796475779578067,0.7222344899297227,2.416312418290303,11.13137498744384,0.5770231310443411,9176,New York,Waterfront,Penthouse,Fully Furnished,1566100.0
2401,4,1.5,1,43,9.174258949304406,1.4331588903594905,2.40934773343363,8.575740409689244,0.662337980093048,4402,Houston,Westside,Single-Family,Unfurnished,907300.0
3352,6,2.0,2,69,6.799290100991317,3.4273609383213817,0.8803284234532116,11.207021521079005,0.6374461425974737,4051,Los Angeles,Downtown,Apartment,Semi-Furnished,1512300.0
2047,4,1.5,2,73,7.581983997446813,1.7103444184714238,7.636409515116822,5.93478246327901,3.8281470607712365,5623,New York,Eastside,Single-Family,Semi-Furnished,812700.0
1655,2,1.0,1,50,5.711977794935641,4.360711912243433,6.675298385346788,5.70919066144694,0.3560775834299451,5121,Chicago,Westside,Apartment,Unfurnished,293200.0
